__bt_assignments,classifications,comments,created,expected,facets,input,metadata,metrics,output,name,tags
,,,2026-08-21T03:48:39.165Z,,,"{""judge_model"":""gemini/gemini-3.5-flash-lite"",""scenario_id"":""sc-20-ambiguous-eval-ok""}",,"{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":129,""cost_usd"":null,""duration"":0.0008242130279541016,""end"":1787284119.1665058,""errors"":0,""estimated_cost"":null,""latency_s"":1.49,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":1314,""start"":1787284119.1656816,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":1443}","{""rationale"":""Tutor bịa đặt hoặc suy diễn các ý số 2 (Phân bố lỗi) và số 3 (Mức độ tương quan giữa các eval) mà hoàn toàn không có trong các nguồn được cung cấp."",""verdict"":""fail""}",judge-run,[]
,,,2026-08-21T03:48:32.668Z,,,"{""judge_model"":""gemini/gemini-3.5-flash-lite"",""scenario_id"":""sc-19-deixis-this-part""}",,"{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":196,""cost_usd"":null,""duration"":0.0012731552124023438,""end"":1787284112.6702468,""errors"":0,""estimated_cost"":null,""latency_s"":1.78,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":1053,""start"":1787284112.6689737,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":1249}","{""rationale"":""Câu trả lời của tutor đi sâu giải thích chi tiết với các ví dụ cụ thể (gợi ý sáng tạo 80%, bản nháp email 90%, y tế tài chính 99.9%, usefulness threshold) nhưng nguồn (sources) được cung cấp lại quá ngắn gọn và sơ sài, không chứa các thông tin chi tiết này. Do đó, phần lớn nội dung trả lời không được hỗ trợ trực tiếp từ quote trong nguồn."",""verdict"":""fail""}",judge-run,[]
,,,2026-08-21T03:48:25.881Z,,,"{""judge_model"":""gemini/gemini-3.5-flash-lite"",""scenario_id"":""sc-18-deixis-explain-slide""}",,"{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":91,""cost_usd"":null,""duration"":0.0009818077087402344,""end"":1787284105.8825107,""errors"":0,""estimated_cost"":null,""latency_s"":1.32,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":944,""start"":1787284105.8815289,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":1035}","{""rationale"":""Câu trả lời của tutor hoàn toàn bám sát các nguồn được cung cấp. Định nghĩa rubric nhị phân, Pass/Fail, độ đồng thuận và việc thu hẹp scope đều được hỗ trợ chính xác bởi các section s66 và s23 trong tài liệu."",""verdict"":""pass""}",judge-run,[]
,,,2026-08-21T03:48:19.560Z,,,"{""judge_model"":""gemini/gemini-3.5-flash-lite"",""scenario_id"":""sc-17-in-failure-funnel""}",,"{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":89,""cost_usd"":null,""duration"":0.0012347698211669922,""end"":1787284099.5619235,""errors"":0,""estimated_cost"":null,""latency_s"":1.36,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":1266,""start"":1787284099.5606887,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":1355}","{""rationale"":""Câu trả lời bám sát hoàn toàn các nguồn được trích dẫn trong corpus, giải thích chính xác khái niệm failure funnel, tác dụng phá vỡ headline metrics và nguyên tắc sửa upstream trước. Các nguồn trích dẫn khớp hoàn toàn với nội dung bài học."",""verdict"":""pass""}",judge-run,[]
,,,2026-08-21T03:48:13.202Z,,,"{""judge_model"":""gemini/gemini-3.5-flash-lite"",""scenario_id"":""sc-16-in-drift""}",,"{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":127,""cost_usd"":null,""duration"":0.0009191036224365234,""end"":1787284093.2032218,""errors"":0,""estimated_cost"":null,""latency_s"":1.55,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":1210,""start"":1787284093.2023027,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":1337}","{""rationale"":""Câu trả lời của tutor hoàn toàn bám sát các nguồn được cung cấp. Khái niệm drift và hiện tượng offline score ổn nhưng online score xấu đều được hỗ trợ trực tiếp bởi các trích dẫn từ ai-evals-m02, slide-day19-20 và ai-evals-m11. Các nguồn trích dẫn chính xác, không có hiện tượng bịa đặt thông tin hay suy diễn ngoài nguồn."",""verdict"":""pass""}",judge-run,[]
,,,2026-08-21T03:48:06.652Z,,,"{""judge_model"":""gemini/gemini-3.5-flash-lite"",""scenario_id"":""sc-15-in-tool-calls-eval""}",,"{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":109,""cost_usd"":null,""duration"":0.0010199546813964844,""end"":1787284086.6534014,""errors"":0,""estimated_cost"":null,""latency_s"":1.3,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":969,""start"":1787284086.6523814,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":1078}","{""rationale"":""Câu trả lời của tutor hoàn toàn bám sát nguồn được cung cấp. Ba điểm cần kiểm tra khi đánh giá tool response (Faithful interpretation, Error handling, Multi-tool synthesis) được dịch và giải thích chính xác sang tiếng Việt dựa đúng vào nội dung trong `ai-evals-m12` (section `c-response-handling`)."",""verdict"":""pass""}",judge-run,[]
,,,2026-08-21T03:48:00.344Z,,,"{""judge_model"":""gemini/gemini-3.5-flash-lite"",""scenario_id"":""sc-14-in-regression""}",,"{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":145,""cost_usd"":null,""duration"":0.0014934539794921875,""end"":1787284080.3460367,""errors"":0,""estimated_cost"":null,""latency_s"":1.55,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":1357,""start"":1787284080.3445432,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":1502}","{""rationale"":""Câu trả lời của AI Tutor bám sát hoàn toàn các nguồn được cung cấp. Khái niệm về regression evals, tỷ lệ pass rate, tính năng bảo vệ chống thụt lùi (backsliding), việc loại bỏ QA thủ công trước khi release, và việc chuyển đổi lỗi từ production thành test case đều được trích dẫn chính xác từ các corpus (anthropic-demystifying-evals, ai-evals-m05, ai-evals-m11). Không có nội dung bịa đặt."",""verdict"":""pass""}",judge-run,[]
,,,2026-08-21T03:47:53.786Z,,,"{""judge_model"":""gemini/gemini-3.5-flash-lite"",""scenario_id"":""sc-13-in-notion""}",,"{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":128,""cost_usd"":null,""duration"":0.0017757415771484375,""end"":1787284073.788518,""errors"":0,""estimated_cost"":null,""latency_s"":1.37,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":918,""start"":1787284073.7867422,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":1046}","{""rationale"":""Câu trả lời bám sát nguồn từ slide-day19-20 (s08). Tỷ lệ 90% thời gian cho evals và các con số 100M+, 60%, < 1 ngày được trích dẫn chính xác. Mặc dù các lý do chi tiết được diễn giải mạch lạc từ các con số và ngữ cảnh chung của slide, chúng hoàn toàn phù hợp và không bịa đặt."",""verdict"":""pass""}",judge-run,[]
,,,2026-08-21T03:47:47.411Z,,,"{""judge_model"":""gemini/gemini-3.5-flash-lite"",""scenario_id"":""sc-12-in-prd-ai""}",,"{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":191,""cost_usd"":null,""duration"":0.0011637210845947266,""end"":1787284067.4123218,""errors"":0,""estimated_cost"":null,""latency_s"":1.51,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":980,""start"":1787284067.411158,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":1171}","{""rationale"":""Tutor đưa ra câu trả lời rất chi tiết về 4 mục chính và 1 mục mới của PRD AI (Evaluation Rubric, Golden Outputs, Prompt Logic, Dataset Strategy, Edge Case Handling), nhưng phần sources trích dẫn lại quá ngắn gọn ('PRD cho sản phẩm AI cần thêm bốn mục — và một mục mới hẳn'). Source được trích không chứa nội dung chi tiết của các mục này, dẫn đến việc các khẳng định chính không có đủ bằng chứng trong nguồn được cung cấp."",""verdict"":""fail""}",judge-run,[]
,,,2026-08-21T03:47:40.893Z,,,"{""judge_model"":""gemini/gemini-3.5-flash-lite"",""scenario_id"":""sc-11-in-expert-loop""}",,"{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":104,""cost_usd"":null,""duration"":0.0010845661163330078,""end"":1787284060.8944273,""errors"":0,""estimated_cost"":null,""latency_s"":1.28,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":1095,""start"":1787284060.8933427,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":1199}","{""rationale"":""Câu trả lời bám sát nguồn từ slide-day19-20 (s61), giải thích rõ lý do nên đưa bằng chứng thay vì điểm số cho chuyên gia (giảm chi phí kiểm tra, tránh tăng chi phí bất đồng). Nguồn trích dẫn chính xác và không có chi tiết nào bịa đặt."",""verdict"":""pass""}",judge-run,[]
,,,2026-08-21T03:47:34.605Z,,,"{""judge_model"":""gemini/gemini-3.5-flash-lite"",""scenario_id"":""sc-10-in-swiss-cheese""}",,"{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":91,""cost_usd"":null,""duration"":0.0016980171203613281,""end"":1787284054.6068559,""errors"":0,""estimated_cost"":null,""latency_s"":1.44,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":1146,""start"":1787284054.6051579,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":1237}","{""rationale"":""Câu trả lời bám sát nguồn từ slide s59 và tài liệu Anthropic. Các giải thích về mô hình Swiss Cheese và lý do xếp lớp code, judge, human hoàn toàn chính xác dựa trên quote, các trích dẫn nguồn khớp với nội dung trả lời."",""verdict"":""pass""}",judge-run,[]
,,,2026-08-21T03:47:28.161Z,,,"{""judge_model"":""gemini/gemini-3.5-flash-lite"",""scenario_id"":""sc-09-in-golden-outputs""}",,"{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":103,""cost_usd"":null,""duration"":0.004103422164916992,""end"":1787284048.1659806,""errors"":0,""estimated_cost"":null,""latency_s"":1.99,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":1130,""start"":1787284048.1618772,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":1233}","{""rationale"":""Câu trả lời của tutor hoàn toàn bám sát các nguồn được cung cấp. Khái niệm Golden Outputs, vai trò neo giữ chất lượng với ví dụ mạnh/yếu, và việc ứng dụng trong reference dataset cho few-shot và evals đều được trích dẫn chính xác từ các tài liệu tương ứng mà không hề bịa đặt."",""verdict"":""pass""}",judge-run,[]
,,,2026-08-21T03:47:21.165Z,,,"{""judge_model"":""gemini/gemini-3.5-flash-lite"",""scenario_id"":""sc-08-in-vibe-check""}",,"{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":112,""cost_usd"":null,""duration"":0.0014882087707519531,""end"":1787284041.1669521,""errors"":0,""estimated_cost"":null,""latency_s"":1.14,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":1079,""start"":1787284041.165464,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":1191}","{""rationale"":""Câu trả lời hoàn toàn bám sát nguồn được cung cấp. Các thông tin về Vibe Check (khám phá hành vi thay vì chấm điểm chính thức, 4 bước thực hiện, mục đích trước khi viết PRD) đều được hỗ trợ trực tiếp bởi các trích dẫn từ slide-day19-20 và ai-evals-m02."",""verdict"":""pass""}",judge-run,[]
,,,2026-08-21T03:47:15.023Z,,,"{""judge_model"":""gemini/gemini-3.5-flash-lite"",""scenario_id"":""sc-07-in-flywheel""}",,"{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":75,""cost_usd"":null,""duration"":0.002168893814086914,""end"":1787284035.025339,""errors"":0,""estimated_cost"":null,""latency_s"":1.15,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":1099,""start"":1787284035.02317,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":1174}","{""rationale"":""Câu trả lời hoàn toàn bám sát nguồn cung cấp từ corpus, định nghĩa và 5 bước của AI Flywheel được trích dẫn và diễn giải chính xác dựa trên các sources đã cho."",""verdict"":""pass""}",judge-run,[]
,,,2026-08-21T03:47:08.871Z,,,"{""judge_model"":""gemini/gemini-3.5-flash-lite"",""scenario_id"":""sc-06-in-confusion-matrix""}",,"{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":97,""cost_usd"":null,""duration"":0.0023963451385498047,""end"":1787284028.8739111,""errors"":0,""estimated_cost"":null,""latency_s"":1.44,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":1253,""start"":1787284028.8715148,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":1350}","{""rationale"":""Câu trả lời bám sát nguồn được cung cấp. Khái niệm confusion matrix, TPR và TNR đều được dịch và giải thích chính xác dựa trên các quote từ corpus (ai-evals-m09), các trích dẫn nguồn hoàn toàn khớp và không có nội dung bịa đặt."",""verdict"":""pass""}",judge-run,[]
,,,2026-08-21T03:47:02.430Z,,,"{""judge_model"":""gemini/gemini-3.5-flash-lite"",""scenario_id"":""sc-05-in-pass-rate""}",,"{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":121,""cost_usd"":null,""duration"":0.0011141300201416016,""end"":1787284022.431566,""errors"":0,""estimated_cost"":null,""latency_s"":1.42,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":1070,""start"":1787284022.4304519,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":1191}","{""rationale"":""Câu trả lời của tutor hoàn toàn bám sát nguồn từ slide s48. Tutor giải thích chính xác các trường hợp của pass rate 90% dựa trên các ví dụ được cung cấp trong quote (gợi ý nội dung sáng tạo, email draft có human review, và tư vấn y tế/tài chính). Nguồn được trích dẫn chính xác và không có hiện tượng bịa đặt thông tin."",""verdict"":""pass""}",judge-run,[]
,,,2026-08-21T03:46:56.008Z,,,"{""judge_model"":""gemini/gemini-3.5-flash-lite"",""scenario_id"":""sc-04-in-code-vs-judge""}",,"{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":131,""cost_usd"":null,""duration"":0.001409292221069336,""end"":1787284016.0094588,""errors"":0,""estimated_cost"":null,""latency_s"":1.32,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":1098,""start"":1787284016.0080495,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":1229}","{""rationale"":""Câu trả lời của tutor hoàn toàn bám sát các nguồn được cung cấp. Các luận điểm về việc ưu tiên code-based eval làm mặc định, lý do tại sao (nhanh, rẻ, ổn định), và các ví dụ về khi nào dùng code-based hay LLM-as-Judge đều được hỗ trợ trực tiếp và chính xác từ các quote trong nguồn (slide-day19-20 và ai-evals-m05)."",""verdict"":""pass""}",judge-run,[]
